TEXT,Label
"Looks like rain, fits like @ DOVER STREET MARKET NEW YORK
",3
"Everest. #KirtleyMagicalMoments @ Expedition Everest - Legend of the Forbidden Mountain
",1
"I ️ SF. @ Almanac San Francisco Taproom
",4
"Date nights are the best nights @ Red Barn Farm of Northfield
",0
"11•01•2015. About last night..... That transition took us both by surprise. #DC #Halloween2015…
",1
"️ @ Park Inn by Radisson, Toronto Airport West
",4
"Follow my guy @user he's on the come up and hilarious check out his page for more videos…
",1
"ChiefFinley @ Partners in Equestrian Therapy
",4
"Our apologies, our hand model was a little off. This is a gin &amp; tonic from one of our fav…
",1
"Can't get of this. #chicagofall #autumnleaves #leavesarechanging #nature #nofilter @ Ravenswood…
",0
"I just this thoughtful gift from @user Thank you Nickie! I can't wait to color! @ Gloss…
",4
"Today's rotation dope !!!!! @user nutsoppm @user @user @ Jamonitmusic
",3
"The path to my #heart @ Galehead Mountain
",0
"[archives] Daydream 82: Brendan. Tonight at Bonfire get a blind portrait drawn by Amanda from…
",3
"Thanksgiving feast with the cousins, sorta @ South Lyon, Michigan
",1
"We ️ you Fitz!! #hondacivictour
",4
"Dylan and his many facial expressions!!! Lol @ Pinellas County,…
",1
"Why Boosie nipples look like cigarette burns
",1
"Missing my big little bro @ Atlanta, Texas
",1
"My beautiful, Rebekah, as Ed, the Hyena in The Lion King Jr. ️ @user
",4
"Time to get that last #tumbleclinic in at @user with Coach @user #tumbling…
",0
"You're my right hand, you're my go to. @ Venice Beach Boardwalk
",4
"This kid..... gotta luv her @ Toronto, Ontario
",0
"Margareta De Vos by Anthony van Dick at The Frick Collection #GothicRomance #art #painting…
",0
"by @user such kind words, thank you! It was a pleasure working with your talented team…
",2
"Amazing @ New York, New York
",0
"He ready for tomorrow. #olympictrials #rio #freedom #goblue @user @user @user
",1
"my small, girl brain needs. #robot #tellme #myrights #thx #government ️ but really I'm going…
",4
"LA tour CN - which does not mean ""Los Angeles tour CN tower""... just FYI @ CN Tower
",1
"Fun day singing with my people @ Viterbo University Fine Arts Center
",4
"Link in bio. Entrance. All love, ️ ️ ️ ️. Best music in NY. @ New York, New York
",4
"@user Uzbekistan is about to be lit af the persecution the dictatorship ends as soon as he is in a grave the time for change isnow
",3
"Loving the vibes with the amazing @user on #tasteonmelrose - fab end to a hot LA weekend …
",0
"My dinner date @ Red Lobster
",0
"Have a Terrific Tuesday, Dear Ones!! @ North Carolina National Guard Joint Force Headquarters
",4
"janobarlounge tomorrow TeeShay Smith 10pm-2am $10 before 11. Ladies get a free glass of…
",3
"Endless hours of exploring, laughter, Dancing &amp; sunsets! Love my burn family @ Black Rock Desert
",3
"Happy Birthday @ Carnegie Inn &amp; Spa
",4
"But where are my eyes ? @user @ Newbury Street
",1
"#madlyinlove with my new #ride #lotus #neversummer @user #gameon @ Bridport, Town of
",0
"Omg yes!!! #outback #farmingtonnm #family @ Outback Steakhouse
",0
"Happy Place @ Disneyland
",4
"Starting a YouTube channel in 2018 Check me Out!!!!! @ Chicago, Illinois
",4
"Nothing But LUV .....LLM @ Roses Express
",4
"luv my khattt #cherrygrovetakeover @ Cherry Grove North Mrytle Beach
",4
"My little bird theprettyflower @ JW Marriott Los Angeles L.A. LIVE
",0
"Thanks for being a babe and stickin with me the other night. @user
",4
"@user you are so cute
",0
"table 10 lovinnnn @ Illinois State University
",4
"Jen drowning in blue flannel we did not plan this. @ Bell + Whete
",1
"Life is as colorful as these chocolates. @ M&amp;M'S World
",0
"I mean I think they've made me loose weight everywhere . @ Lancaster, Ohio
",3
"Lunch on our way home via a meandering way thru Vermont ️ (@ Spiral Press Cafe in Manchester Center, VT)
",4
"Terrible Fitness Fails #gym #gymlife #workout #gymfreak #bakazmann #gymtime #gymrat…
",1
"Day 288 - Look at these beautiful people! Not a full cast yet but damn! …
",3
"Happy Birthday Reecie Boy!! #love ️ #family #reece18thbirthday #summer2017…
",4
"I am in love #acrylicnails #nailporn #stilletonails #nailart #nailsoftheday #nailstoinspire…
",4
"Love and foliage! smill92 ️ @user #engaged #love @ Rachel Carson National Wildlife Refuge
",4
"@user I ️you more than @user #howtogetawaywithmurder @ New York, New York
",4
"#MCE #Mamaslilbully #CameronDaniel #hallllllpme @ Providence Pediatrics
",1
"Y'all Go Check Out My Latest Visuals On YouTube @ Cutler Manor Apartments
",3
"I’m so ready for this Holiday season!! I love fabulous parties @ Cabarrus County, North Carolina
",1
"This nigga jus gave me a N.O.C #Imshitty
",1
"I already started eating lol but chicken cutlet curry with white…
",0
"I LOVE em ALL #Cmooon #ImfromtheD #daddylife #granddaddylife #Gpaw3000 #platinumdaddy…
",0
"- Drinking a Devil Stuff by @user @ Idle Vine Brewing Co —
",0
"My boys, my life. ️ @ Seth's Lake Fork Creek
",4
"That day we got in trouble for pranking @user #TinyPeanut #FreeFood
",1
"#daddy , #nonna ️ &amp; #tio got to see this girl in action. There complete presence put such a…
",4
"Thank you vanguardloungelv for a fun night baby you killed it @user I love you!!! @ Vanguard…
",4
"I held a snake today... I overcame a fear. He romanced me #romeothesnake @ University of Vermont
",0
"In our new apartment! (@ Hawthorne at the Ridge in Madison, AL)
",0
"S/O nikesouthbeach for the workout yesterday! Video credits: @user 1 of 2 #pointgod…
",3
"Beginner Strings winter recitalAlways proud of him #marvelouslymade #marvelouslocks #goals…
",0
"This bag tho @ Lower Manhattan
",0
"Take it easy on yourself. ️ @ The Meadows, Charlottesville
",4
"coming. NYC (@ Rochester International Airport (RST) in Rochester, MN)
",4
"@user is about to be LIT tomorrow night! Live performance from @user &amp;…
",3
"congratulations to #Mr&amp;MrsGarrIDO !! love you both with all my ️and…
",4
"I do not regret pursuing my passion, but I will regret leave them everyday @ Fire Place…
",4
"Marrissa did me up good Upper left pic is the before and others are after! Love being a red…
",4
"ahhhh finally in bed (@ Village of Canterbury in Newark, DE)
",4
"... and all the time god is good @ One7 Ministries
",4
"Happy 18month babyyThankyuu for loving me ,thanks for the…
",4
"#ringlight @ Definition
",0
"Tailgates &amp; Gal Pals #hoco2k15 @ McGuirk Alumni Stadium
",4
"Green with envy @user ________________________________________ : credit: @user
",2
"One of the best nights of my life! we were soooo close to @user @user and theweeknd…
",0
"Omg it's been forever!!! (at @user in Willowbrook, IL)
",0
"This fall cutie @ Clancy's Pumpkin Patch
",4
"Feeling fall with tobootnewyork • #tobootworld // : @user @ Central Park Model Boat Pond
",2
"Mondays are better with flowers #mondaymotivation #flowerpower #floralcrush #colorcrush @user
",0
"Blue skies and lax boys @ Wesley Chapel District Park
",0
"chiefs &amp; cousins &amp; christmas time ️ @ Lawson, Missouri
",4
"The Deadline Video is here link in Bio!!! Go show some love and let’s make this viral @ Los…
",3
"So this lasted all of two minutes... Everyone wants to hang out in the kitchen. #kitchenlime…
",1
"Bring back the original. #worldofcolor # @ Mickey's Fun Wheel
",3
"!! Stylist : @user @ Salon Cass
",0
"️ @ The Patrick Henry Ballroom &amp; Conference Center
",4
"Today is gonna be lit don’t miss out!!! #ElevationChurch #WayMaker @ Elevation Church -…
",3
"Cheesecake holds a special place in my heart @ The Cheesecake Factory
",4
"@user I wanted to show you my first one! What a great #lifehack #survivalhack #firestarter …
",3
"Riding #easyrider #horses #life #fun ️ ️ @ River Valley Horse Ranch
",4
"I #Margaritas, it's my favorite drink! I had the opportunity to sample the new @user Mango…
",4
"A picture of a picture #melissaandjaymes #noemptychairs @ Eldredge…
",4
"Our new addition to the family ️ Shanook ️We adopted her two weeks ago, she was a street dog…
",4
"These fuckers! #BestFriend #Friend #BFFs #MarketDays #MarketDays2016 #Debbie #Fox #DebbieFox…
",4
"@user ....not so fast....
",1
"Obedient but still maybe not a fan of the water #latergram #waterdog #strudelthepuppy @user
",1
"Just casual wall leanin' : @user @ FrenchQuarter NewOrleans
",2
"Had a pretty good seat today. Can you spot me? by broadwayjem @ Kinky Boots on Broadway
",2
"Back in.... Oh and LA ️ @ The Broad
",4
"My parents...48 years of marriage walking that road together! -Tammy #Thankful #Gratitude…
",4
"Hello Kitty! Spotted this gigantic HK today in Chinatown! @ Chinatown Central Plaza
",0
"Everyone has an addiction, mine happens to be you Mommy daughter date with bae. She's def…
",0
"12 hour bus ride from Thunderbay, stepped of the #tourbus to this I've been looking forward to…
",4
"Damn Ohio State
",1
"My lunch date ️ @ R.J. Gators
",4
"Oh my NOM. #bareburger #firequacker #burger #nomnom #foodporn #foodstagram #foodie @ Bareburger
",0
"Tour day around North Miami. Miami Art District @ Wynwood Walls
",4
"Making #loops #sp404sx TimeConsuming #studiolife #wedobeats #hiphop #flstudio #Hiphopjunkie…
",1
"We ️referrals! Thank you davidmark0914 &amp; tshih0513 for bring in five friends to train with us!…
",4
"Housewarming party at my clients. ️that sunset! #chicagorealestatebroker #stacisellschicago…
",4
"LETS GOOOO!!!!! What a game 47-40, Blue Crew was #SitDownHTown @ Warren Hills Regional High…
",3
"A beautiful way to end my day #sunset #sunrise_and_sunsets #midwest #skyscape #instasunsets…
",0
"Auto Show was a success today! @ North American International…
",0
"Love all the small businesses here in Klamath. Great coffee bulletproof_brewhouse ️ ️ @user
",4
"#MorningKickStart #ThrowBack from my #DayOnes Brooklyn's Own @user ft @user
",3
"to grow you must love. - @user | ️ | #goodmorningcurtis @ New York, New York
",4
"8:11- my people. ️ ️ ️ (wish you were here @user @ A-Frame
",4
"The best males in my life have always had four paws and a lot fur. #myboy #mylove #spoileddog…
",4
"One love ️ I ️ Ras Atiba &amp; The RCK97 Trend Lounge…
",4
"Happy 8th Birthday to my fave lil fella! you buckets! #BirthdayBoy #HappyBirthday @user
",4
"Bottom of the mug, #latteart still strong @ Darling Coffee
",4
"@user lovely ️ ️party dresses #offshoulderdress #fashion #style #love #photooftheday…
",4
"The 3 best friends anyone can ever have @ Bateaux City Dinner Cruise
",4
"Look who got his face all dirty but still has sweet eyes. #Stewie #maltese #instadog @user
",0
"️ @ Easton Town Center
",4
"Cheesin On the roof of @user at Sxsw a couple days ago. Packed in. Lots of fun. …
",2
"Guess it's a #mustang day at Fry's. @ Fry's Electronics
",1
"Sgt. Pepper had a lonely. #AdoptDontShop #SgtPepper #SaintBernard #rescuedog @ Delaware…
",4
"We survived family day! Barely.... @ MCRD San Diego Recruiting Depot
",1
"My WCW like always. Glad to be back. Feels great to see friends and family and of course my…
",4
"y’alls fav 2 ️ @ Springfield Estates
",4
"Home is where your brothers are alphaphiomega. @user #alphaphiomega…
",4
"Happs dal @user
",4
"lighting :|| hannahmkcameron @ Cozy Soup N' Burger
",2
"my girl looked beautiful last night @ Greenville Golf and Country Club
",3
"Beautiful dark root on one of my fave extension clients! and featuring my new fave color line…
",0
"Throwback to the trip that was apparently too good to be true... …
",1
"@user @user Hahahah no but she still better watch it lol jk
",1
"Ready for U2 tonight!! #memories #U2-Josh #favoriteband…
",4
"Gotta love elotes! #yum #streetcorn #elotes @ Folsom Boulevard Flea Market
",0
"Thank you for everything Chicago, it was lovely to see you!!! ️ Now is time to keep…
",4
"The Drivers (&amp; me). - magalimuslin @ Everglades National Park
",2
"Guess it’s a Plae Date! Gonna have that #Salsa #Bachata #Raggaeton and Ratchet #HipHop and…
",3
"@user *curtsies* Why thank you! ️
",4
"Cat alarm clocks are the best alarm clocks wake up!! @ Lake…
",1
"Grateful to be able to do what we ️, with the people we ️, for the community we ️! Hope…
",4
"happy birthday @user with neverprob.alwaysopp amymariecurcio…
",0
"She loves G-Eazy more than me @ Isleta Amphitheater
",4
"When your man is the best man @ Union Station Kansas City Inc.
",0
"Good night from New Castle. @ Steve Alford All American Inn
",4
"Today's #inspiration . #Short &amp; #sassy hair . Iwhat I do!! #reservation #3217332225 @user
",4
"Throwback. martymartcri #mom #trowback #bestmomintheworld #lovemymom @ Chicago, Illinois
",4
"Photoshoot with my friend laduchenmiami @ wynwood art district 24th street 10/20/2017 : MC |…
",2
"5th day #transitioninghair #dopenaturalhair #naturalhaircommunity #curls #curlsfinest…
",4
"I love watching my sister enjoy California and be so at peace @ My Sister's Heart
",4
"@ The Eubanks Castle
",0
"Riding Dirty #waitingforourshuttle! @ Hyatt Regency Houston
",1
"Pink @ Sidney, British Columbia
",0
"we took this pic before we demolished all the food ;) ️ #happythanksgiving @ Granby, Missouri
",4
"Biscuit is for lovers ️ @ Handsome Biscuit
",4
"I’m in ️. Got a sweet lil treat for Sophia. This place is sooo good, you must try. #CoffeeShop…
",4
"I'm just about clinging onto my abs with Disney Dining #disneyworld #florida #macros…
",1
"This is definitely my new favorite home video I love you James! @ Sea Isle City, New Jersey
",1
"BMC Drew Christmas Dinner-we had so much fun laughing and catching…
",1
"#tbt to the amazing #carolaremer for @user by dominickguillemot #luiscascomakeup…
",2
"Yesterday's shenanigans! Toronto ️#airshow2017 #the6ix #lovemycity vinsingh22 sahebsingh @user
",4
"Dreaming of winter. @user #dumontdunes #freeriding #motocross #sunrise @ Dumont Dunes…
",2
"Big Boi ️ @ Montgomery County, Maryland
",4
"buying my car tomorrow
",0
"Real tears @ Broward County, Florida
",1
"Tbt on the radio be having me jamin on my lunch break #tbt @ Louisburg, North Carolina
",1
"""Should I splash her,"" says Janna while I'm petting the VR whale. #virtualreality…
",1
"""Freedom isn't free at all, that it comes with the highest of costs. The cost of blood.""( :…
",2
"Birthday dinner (@ Acqua Santa in Brooklyn, NY)
",4
"Just showing some ️ @ Dimple Records
",4
